ID,treatment,NED,regime,Temp,Co2,Herb,uv,Li,pH,ND,P,overlap,replicate,count.ml.Nt,logcount.Nt,count.ml.No,logcount.No,Rate of Division,risk.Extinction,no.divisions,perDay,relative.fit,change.no.cells
3_G12,Co2/Uv/Li/Ph,4,42,no,yes,no,yes,yes,yes,no,no,0.427301587,138,2113366.667,14.56379281,247000,12.41714362,0.61939203,0.979578136,3.096960141,0.619392028,1.034460078,373273.3334
4_E1,Co2/Uv/Nd/P,4,46,no,yes,no,yes,no,no,yes,yes,0.344126984,139,671666.6667,13.41751746,293366.6667,12.58917853,0.239008095,1.538512601,1.195040466,0.239008093,0.356822123,75660
4_E1,Co2/Uv/Nd/P,4,46,no,yes,no,yes,no,no,yes,yes,0.344126984,139,943833.3333,13.75770488,291688.8889,12.58344306,0.338820338,1.296850221,1.694101704,0.338820341,0.56587121,130428.8889
4_E2,Co2/Uv/Nd/P,4,46,no,yes,no,yes,no,no,yes,yes,0.344126984,140,501933.3333,13.12622259,162066.6667,11.99576305,0.326181673,1.410074483,1.630908372,0.326181674,0.486966093,67973.33332
4_E2,Co2/Uv/Nd/P,4,46,no,yes,no,yes,no,no,yes,yes,0.344126984,140,565933.3333,13.24623156,168511.1111,12.03475697,0.349557679,1.282999989,1.747788383,0.349557677,0.583803867,79484.44444
4_E3,Co2/Uv/Nd/P,4,46,no,yes,no,yes,no,no,yes,yes,0.344126984,141,550366.6667,13.21834,136700,11.82554402,0.40187597,1.307279461,2.009379853,0.401875971,0.599972306,82733.33334
4_E3,Co2/Uv/Nd/P,4,46,no,yes,no,yes,no,no,yes,yes,0.344126984,141,308200,12.6385042,156622.2222,11.96159196,0.195315588,1.496970154,0.976577932,0.195315586,0.326200803,30315.55556
3_C3,Co2/Temp/Ph/Li,4,34,yes,yes,no,no,yes,yes,no,no,0.328253968,142,2036033.333,14.52651403,301500,12.6165253,0.551106255,1.126052266,2.755531269,0.551106254,0.822762529,346906.6666
3_C3,Co2/Temp/Ph/Li,4,34,yes,yes,no,no,yes,yes,no,no,0.328253968,142,3019766.667,14.92069012,447700,13.01187864,0.550766571,1.049162456,2.753832856,0.550766571,0.919847212,514413.3334
3_D1,Co2/Temp/Ph/Li,4,34,yes,yes,no,no,yes,yes,no,no,0.328253968,143,1731700,14.36461414,228866.6667,12.34089487,0.583921951,1.089699805,2.919609755,0.583921951,0.871754036,300566.6667
3_D1,Co2/Temp/Ph/Li,4,34,yes,yes,no,no,yes,yes,no,no,0.328253968,143,2952100,14.89802734,249000,12.42520818,0.713504789,0.89159255,3.567523939,0.713504788,1.191639842,540620
3_D5,Co2/Temp/Ph/Li,4,34,yes,yes,no,no,yes,yes,no,no,0.328253968,144,2717000,14.81503889,206000,12.23563145,0.744259665,0.928267379,3.721298322,0.744259664,1.111126864,502200
3_D5,Co2/Temp/Ph/Li,4,34,yes,yes,no,no,yes,yes,no,no,0.328253968,144,3028000,14.92341289,453700,13.02519147,0.547710928,1.052373225,2.738554629,0.547710926,0.914743912,514860
2_E7,Herb/Uv/Nd/Ph,4,53,no,no,yes,yes,no,yes,yes,no,0.366349206,145,730166.6667,13.5010281,276200,12.52888052,0.280502498,1.475979302,1.402512493,0.280502499,0.418770325,90793.33334
2_E7,Herb/Uv/Nd/Ph,4,53,no,no,yes,yes,no,yes,yes,no,0.366349206,145,759266.6667,13.54010833,640800,13.37047267,0.048946505,1.732927632,0.244732525,0.048946505,0.081746621,23693.33334
2_E9,Herb/Uv/Nd/Ph,4,53,no,no,yes,yes,no,yes,yes,no,0.366349206,146,582833.3333,13.27565655,169466.6667,12.04041153,0.356416372,1.36807936,1.782081865,0.356416373,0.532104352,82673.33332
2_E9,Herb/Uv/Nd/Ph,4,53,no,no,yes,yes,no,yes,yes,no,0.366349206,146,562766.6667,13.24062037,273000,12.51722707,0.208727186,1.477027423,1.043635927,0.208727185,0.348599805,57953.33334
2_F11,Herb/Uv/Nd/Ph,4,53,no,no,yes,yes,no,yes,yes,no,0.366349206,147,1287400,14.06813524,263666.6667,12.48244096,0.457534655,1.236505859,2.287673274,0.457534655,0.683066772,204746.6667
2_F11,Herb/Uv/Nd/Ph,4,53,no,no,yes,yes,no,yes,yes,no,0.366349206,147,1149633.333,13.95495361,380000,12.84792653,0.319420495,1.322254535,1.597102478,0.319420496,0.533471107,153926.6666
1_H7,P/Li/Herb/Nd,4,62,no,no,yes,no,yes,no,yes,yes,0.305396825,148,810233.3333,13.60507755,387866.6667,12.86841692,0.212555329,1.579753579,1.062776638,0.212555328,0.31733002,84473.33332
1_H7,P/Li/Herb/Nd,4,62,no,no,yes,no,yes,no,yes,yes,0.305396825,148,897266.6667,13.70710838,468177.7778,13.05660337,0.187696072,1.508419907,0.938480352,0.18769607,0.313475284,85817.77778
1_H8,P/Li/Herb/Nd,4,62,no,no,yes,no,yes,no,yes,yes,0.305396825,149,584700,13.27885417,341266.6667,12.74041946,0.155359417,1.672742983,0.776797086,0.155359417,0.231940585,48686.66666
1_H8,P/Li/Herb/Nd,4,62,no,no,yes,no,yes,no,yes,yes,0.305396825,149,894633.3333,13.70416923,529333.3333,13.17937363,0.151424001,1.564137814,0.75712001,0.151424002,0.252896514,73060
1_H9,P/Li/Herb/Nd,4,62,no,no,yes,no,yes,no,yes,yes,0.305396825,150,930566.6667,13.743549,510400,13.14295001,0.173296236,1.643006779,0.866481184,0.173296237,0.258718984,84033.33334
1_H9,P/Li/Herb/Nd,4,62,no,no,yes,no,yes,no,yes,yes,0.305396825,150,1071133.333,13.88422784,515666.6667,13.15321584,0.210925476,1.473784054,1.054627387,0.210925477,0.352271221,111093.3333
2_G1,Ph/P/Uv/Herb,4,68,no,no,yes,yes,no,yes,no,yes,0.361269841,151,1308333.333,14.08426462,266300,12.49237877,0.459321164,1.234298802,2.296605821,0.459321164,0.685733904,208406.6666
2_G1,Ph/P/Uv/Herb,4,68,no,no,yes,yes,no,yes,no,yes,0.361269841,151,1289933.333,14.0701011,423700,12.95678094,0.321236294,1.319855765,1.606181474,0.321236295,0.536503712,173246.6666
2_G2,Ph/P/Uv/Herb,4,68,no,no,yes,yes,no,yes,no,yes,0.361269841,152,1082766.667,13.89503005,310266.6667,12.64518742,0.360628353,1.362329154,1.803141764,0.360628353,0.53839254,154500.0001
2_G2,Ph/P/Uv/Herb,4,68,no,no,yes,yes,no,yes,no,yes,0.361269841,152,1222933.333,14.0167629,340200,12.73728896,0.369178143,1.25807228,1.845890708,0.369178142,0.616572432,176546.6666
2_G3,Ph/P/Uv/Herb,4,68,no,no,yes,yes,no,yes,no,yes,0.361269841,153,565866.6667,13.24611376,266333.3333,12.49250394,0.217445831,1.572046652,1.08722915,0.21744583,0.324631194,59906.66668
2_G3,Ph/P/Uv/Herb,4,68,no,no,yes,yes,no,yes,no,yes,0.361269841,153,1252733.333,14.04083839,456900,13.03221983,0.291025799,1.360337671,1.455128995,0.291025799,0.486048507,159166.6666
2_D4,Ph/Uv/Nd/Li,4,72,no,no,no,yes,yes,yes,yes,no,0.414603175,154,2636300,14.78488698,307600,12.63655552,0.619877429,1.051215141,3.099387144,0.619877429,0.925433013,465740
2_D4,Ph/Uv/Nd/Li,4,72,no,no,no,yes,yes,yes,yes,no,0.414603175,154,2954633.333,14.89888512,317100,12.66697246,0.643993864,0.955772745,3.219969326,0.643993865,1.075548141,527506.6666
2_D5,Ph/Uv/Nd/Li,4,72,no,no,no,yes,yes,yes,yes,no,0.414603175,155,1824066.667,14.416579,501466.6667,13.12529242,0.37258655,1.346135173,1.862932745,0.372586549,0.556245278,264520.0001
2_D5,Ph/Uv/Nd/Li,4,72,no,no,no,yes,yes,yes,yes,no,0.414603175,155,2536633.333,14.7463483,414500,12.93482825,0.522694198,1.079032232,2.613470993,0.522694199,0.872962933,424426.6666
2_D6,Ph/Uv/Nd/Li,4,72,no,no,no,yes,yes,yes,yes,no,0.414603175,156,1140166.667,13.94668501,397600,12.89320175,0.303971014,1.441743561,1.519855075,0.303971015,0.453807155,148513.3334
2_D6,Ph/Uv/Nd/Li,4,72,no,no,no,yes,yes,yes,yes,no,0.414603175,156,1658366.667,14.32134374,462200,13.04375298,0.368634772,1.258756066,1.843173854,0.368634771,0.615664937,239233.3334
1_C4,Temp/Ph/Li/Uv,4,84,yes,no,no,yes,yes,yes,no,no,0.371428571,157,3493033.333,15.06628107,236866.6667,12.37525267,0.776466663,0.898846987,3.882333328,0.776466666,1.159209631,651233.3333
1_C4,Temp/Ph/Li/Uv,4,84,yes,no,no,yes,yes,yes,no,no,0.371428571,157,2908133.333,14.88302197,397266.6667,12.89236304,0.574382753,1.024675526,2.871913766,0.574382753,0.959289111,502173.3333
1_D2,Temp/Ph/Li/Uv,4,84,yes,no,no,yes,yes,yes,no,no,0.371428571,158,4039633.333,15.21166449,495066.6667,13.11244771,0.605705926,1.066218499,3.028529638,0.605705928,0.904275967,708913.3333
1_D2,Temp/Ph/Li/Uv,4,84,yes,no,no,yes,yes,yes,no,no,0.371428571,158,3693166.667,15.12199482,420222.2222,12.94853895,0.627126802,0.972030549,3.135634005,0.627126801,1.04737809,654588.889
1_D6,Temp/Ph/Li/Uv,4,84,yes,no,no,yes,yes,yes,no,no,0.371428571,159,2855100,14.86461743,251733.3333,12.43612561,0.700714622,0.969581814,3.503573106,0.700714621,1.046117205,520673.3333
1_D6,Temp/Ph/Li/Uv,4,84,yes,no,no,yes,yes,yes,no,no,0.371428571,159,3289933.333,15.00637786,429333.3333,12.9699889,0.587577651,1.011243846,2.937888254,0.587577651,0.981326195,572119.9999
1_C2,Temp/Li/Herb/Ph,4,78,yes,no,yes,no,yes,yes,no,no,0.313650794,160,1071133.333,13.88422784,336100,12.72516401,0.334435126,1.398484396,1.67217564,0.334435128,0.499287913,147006.6666
1_C2,Temp/Li/Herb/Ph,4,78,yes,no,yes,no,yes,yes,no,no,0.313650794,160,904500,13.71513758,585488.8889,13.28020248,0.125495742,1.605223523,0.627478712,0.125495742,0.209593165,63802.22222
1_C6,Temp/Li/Herb/Ph,4,78,yes,no,yes,no,yes,yes,no,no,0.313650794,161,865500,13.67106265,276433.3333,12.52972496,0.329320446,1.405655519,1.646602225,0.329320445,0.491652055,117813.3333
1_C6,Temp/Li/Herb/Ph,4,78,yes,no,yes,no,yes,yes,no,no,0.313650794,161,921500,13.73375806,593022.2222,13.29298715,0.1271796,1.60252283,0.635898006,0.127179601,0.212405414,65695.55556
1_D4,Temp/Li/Herb/Ph,4,78,yes,no,yes,no,yes,yes,no,no,0.313650794,162,928433.3333,13.74125386,307600,12.63655552,0.318748563,1.420594772,1.593742817,0.318748563,0.475868986,124166.6667
1_D4,Temp/Li/Herb/Ph,4,78,yes,no,yes,no,yes,yes,no,no,0.313650794,162,802200,13.59511323,560333.3333,13.23628712,0.103535329,1.64086481,0.517676649,0.10353533,0.172916603,48373.33334
1_F8,Uv/Li/Ph/P,4,91,no,no,no,yes,yes,yes,no,yes,0.414603175,163,1273666.667,14.05741044,306000,12.63134038,0.41147684,1.2947885,2.057384204,0.411476841,0.614305724,193533.3334
1_F8,Uv/Li/Ph/P,4,91,no,no,no,yes,yes,yes,no,yes,0.414603175,163,1441233.333,14.18100979,335355.5556,12.72294661,0.420708103,1.194885844,2.103540519,0.420708104,0.702633741,221175.5555
1_F10,Uv/Li/Ph/P,4,91,no,no,no,yes,yes,yes,no,yes,0.414603175,164,882300,13.69028741,232533.3333,12.35678886,0.384766349,1.32983896,1.923831745,0.384766349,0.574428855,129953.3333
1_F10,Uv/Li/Ph/P,4,91,no,no,no,yes,yes,yes,no,yes,0.414603175,164,967800,13.78278073,440533.3333,12.99574139,0.227091551,1.450150298,1.135457753,0.227091551,0.379270531,105453.3333
1_F12,Uv/Li/Ph/P,4,91,no,no,no,yes,yes,yes,no,yes,0.414603175,165,1226233.333,14.0194577,216733.3333,12.286423,0.500048113,1.185039477,2.500240567,0.500048113,0.746536349,201899.9999
1_F12,Uv/Li/Ph/P,4,91,no,no,no,yes,yes,yes,no,yes,0.414603175,165,1199100,13.99708183,464644.4444,13.04902776,0.273550583,1.384318793,1.367752905,0.273550581,0.456862766,146891.1111
2_D1,Uv/Nd/P/Li,4,95,no,no,no,yes,yes,no,yes,yes,0.366349206,166,1448166.667,14.18580895,251433.3333,12.43493316,0.505195964,1.178954746,2.525979819,0.505195964,0.754221724,239346.6667
2_D1,Uv/Nd/P/Li,4,95,no,no,no,yes,yes,no,yes,yes,0.366349206,166,2817133.333,14.85123038,284300,12.5577853,0.661748369,0.938953227,3.308741843,0.661748369,1.105200322,506566.6666
2_D2,Uv/Nd/P/Li,4,95,no,no,no,yes,yes,no,yes,yes,0.366349206,167,1778866.667,14.39148702,238766.6667,12.38324206,0.579457006,1.094576132,2.897285045,0.579457009,0.865088194,308020.0001
2_D2,Uv/Nd/P/Li,4,95,no,no,no,yes,yes,no,yes,yes,0.366349206,167,2957300,14.89978725,209900,12.25438651,0.763301306,0.848281661,3.816506529,0.763301306,1.274806088,549480
2_D3,Uv/Nd/P/Li,4,95,no,no,no,yes,yes,no,yes,yes,0.366349206,168,953533.3333,13.76792966,270900,12.50950503,0.363104596,1.35895987,1.815522973,0.363104595,0.542089393,136526.6667
2_D3,Uv/Nd/P/Li,4,95,no,no,no,yes,yes,no,yes,yes,0.366349206,168,1773733.333,14.38859711,142100,11.86428631,0.728362134,0.878443772,3.641810673,0.728362135,1.216453419,326326.6666
4_E7,Co2/Herb/Uv/Nd/Ph,5,5,no,yes,yes,yes,no,yes,yes,no,0.492063492,169,1302933.333,14.08012869,171966.6667,12.05505594,0.584312483,1.089274325,2.921562414,0.584312483,0.872337072,226193.3333
4_E7,Co2/Herb/Uv/Nd/Ph,5,5,no,yes,yes,yes,no,yes,yes,no,0.492063492,169,770633.3333,13.55496797,159755.5556,11.98140015,0.454035698,1.155719459,2.27017849,0.454035698,0.75829488,122175.5555
4_E9,Co2/Herb/Uv/Nd/Ph,5,5,no,yes,yes,yes,no,yes,yes,no,0.492063492,170,949333.3333,13.76351526,114366.6667,11.64716494,0.610649623,1.060960445,3.053248111,0.610649622,0.911656553,166993.3333
4_E9,Co2/Herb/Uv/Nd/Ph,5,5,no,yes,yes,yes,no,yes,yes,no,0.492063492,170,1363766.667,14.12576104,84955.55556,11.34988352,0.800948945,0.81693954,4.004744732,0.800948946,1.33768223,255762.2223
4_F11,Co2/Herb/Uv/Nd/Ph,5,5,no,yes,yes,yes,no,yes,yes,no,0.492063492,171,1214466.667,14.00981558,162266.6667,11.99699635,0.580776864,1.093132401,2.903884321,0.580776864,0.867058645,210440.0001
4_F11,Co2/Herb/Uv/Nd/Ph,5,5,no,yes,yes,yes,no,yes,yes,no,0.492063492,171,1109966.667,13.91984054,243000,12.40081672,0.438297627,1.174052136,2.191488132,0.438297626,0.732010385,173393.3334
3_H7,Co2/P/Li/Herb/Nd,5,14,no,yes,yes,no,yes,no,yes,yes,0.44047619,172,1092833.333,13.90428427,180100,12.10126753,0.520240661,1.161350486,2.601203309,0.520240662,0.77668239,182546.6666
3_H7,Co2/P/Li/Herb/Nd,5,14,no,yes,yes,no,yes,no,yes,yes,0.44047619,172,1270133.333,14.05463244,284700,12.55919127,0.431493111,1.182068234,2.15746556,0.431493112,0.720646017,197086.6666
3_H8,Co2/P/Li/Herb/Nd,5,14,no,yes,yes,no,yes,no,yes,yes,0.44047619,173,970033.3333,13.78508571,228433.3333,12.33899969,0.417252227,1.287332147,2.08626113,0.417252226,0.622927964,148320
3_H8,Co2/P/Li/Herb/Nd,5,14,no,yes,yes,no,yes,no,yes,yes,0.44047619,173,1144300,13.95030365,347100,12.7573682,0.344208412,1.289881487,1.721042058,0.344208412,0.574869944,159440
3_H9,Co2/P/Li/Herb/Nd,5,14,no,yes,yes,no,yes,no,yes,yes,0.44047619,174,1137666.667,13.94448994,242900,12.40040511,0.445528704,1.251440762,2.227643527,0.445528705,0.665142741,178953.3334
3_H9,Co2/P/Li/Herb/Nd,5,14,no,yes,yes,no,yes,no,yes,yes,0.44047619,174,1208766.667,14.00511111,370700,12.82314839,0.341042352,1.2939718,1.705211755,0.341042351,0.569582237,167613.3334
4_G1,Co2/Ph/P/Uv/Herb,5,20,no,yes,yes,yes,no,yes,no,yes,0.48015873,175,1191066.667,13.99035982,313666.6667,12.65608613,0.384990008,1.329541563,1.924950036,0.384990007,0.574762761,175480.0001
4_G1,Co2/Ph/P/Uv/Herb,5,20,no,yes,yes,yes,no,yes,no,yes,0.48015873,175,1474366.667,14.20373908,427333.3333,12.96531963,0.35733232,1.2730638,1.786661599,0.35733232,0.596788468,209406.6667
4_G2,Co2/Ph/P/Uv/Herb,5,20,no,yes,yes,yes,no,yes,no,yes,0.48015873,176,1045800,13.8602927,203166.6667,12.22178194,0.47277427,1.217804846,2.363871348,0.47277427,0.705818435,168526.6667
4_G2,Co2/Ph/P/Uv/Herb,5,20,no,yes,yes,yes,no,yes,no,yes,0.48015873,176,1174766.667,13.9765801,109711.1111,11.60560593,0.684118538,0.91818188,3.420592677,0.684118535,1.142561224,213011.1112
4_G3,Co2/Ph/P/Uv/Herb,5,20,no,yes,yes,yes,no,yes,no,yes,0.48015873,177,1237733.333,14.02879231,265533.3333,12.48949566,0.444147128,1.253170918,2.220735643,0.444147129,0.663080145,194439.9999
4_G3,Co2/Ph/P/Uv/Herb,5,20,no,yes,yes,yes,no,yes,no,yes,0.48015873,177,1457833.333,14.19246187,215400,12.28025204,0.551747128,1.048134197,2.758735639,0.551747128,0.921484861,248486.6666
4_D4,Co2/Ph/Uv/Nd/Li,5,24,no,yes,no,yes,yes,yes,yes,no,0.53968254,178,794033.3333,13.58488072,186800,12.1377938,0.417541024,1.286960424,2.087705123,0.417541025,0.62335912,121446.6667
4_D4,Co2/Ph/Uv/Nd/Li,5,24,no,yes,no,yes,yes,yes,yes,no,0.53968254,178,1234100,14.02585252,145088.8889,11.88510186,0.617690071,0.981246756,3.088450361,0.617690072,1.031617604,217802.2222
4_D5,Co2/Ph/Uv/Nd/Li,5,24,no,yes,no,yes,yes,yes,yes,no,0.53968254,179,746600,13.52328485,478500,13.07841149,0.128363317,1.718515582,0.64181659,0.128363318,0.191637325,53620
4_D5,Co2/Ph/Uv/Nd/Li,5,24,no,yes,no,yes,yes,yes,yes,no,0.53968254,179,869000,13.6750984,186466.6667,12.13600777,0.444087685,1.167273948,2.220438419,0.444087684,0.741680485,136506.6667
4_D6,Co2/Ph/Uv/Nd/Li,5,24,no,yes,no,yes,yes,yes,yes,no,0.53968254,180,931400,13.74444411,243200,12.40163943,0.387451531,1.326272891,1.937257653,0.387451531,0.57843764,137640
4_D6,Co2/Ph/Uv/Nd/Li,5,24,no,yes,no,yes,yes,yes,yes,no,0.53968254,180,1014266.667,13.82967641,294533.3333,12.59314746,0.356786837,1.273758423,1.783934184,0.356786837,0.595877445,143946.6667
3_C2,Co2/Temp/Li/Herb/Ph,5,30,yes,yes,yes,no,yes,yes,no,no,0.412698413,181,846966.6667,13.64941662,194300,12.17715864,0.424803858,1.277647304,2.124019287,0.424803857,0.634202014,130533.3333
3_C2,Co2/Temp/Li/Herb/Ph,5,30,yes,yes,yes,no,yes,yes,no,no,0.412698413,181,1407033.333,14.15699403,307600,12.63655552,0.43870582,1.173572994,2.193529098,0.43870582,0.732692117,219886.6666
3_C6,Co2/Temp/Li/Herb/Ph,5,30,yes,yes,yes,no,yes,yes,no,no,0.412698413,182,538333.3333,13.19623323,202700,12.21948233,0.281830734,1.474020155,1.40915368,0.281830736,0.420753289,67126.66666
3_C6,Co2/Temp/Li/Herb/Ph,5,30,yes,yes,yes,no,yes,yes,no,no,0.412698413,182,834233.3333,13.63426842,477400,13.07610999,0.161050478,1.549152918,0.805252399,0.16105048,0.268973904,71366.66666
3_D4,Co2/Temp/Li/Herb/Ph,5,30,yes,yes,yes,no,yes,yes,no,no,0.412698413,183,664133.3333,13.40623821,164033.3333,12.00782494,0.403496779,1.305162328,2.01748389,0.403496778,0.602392056,100020
3_D4,Co2/Temp/Li/Herb/Ph,5,30,yes,yes,yes,no,yes,yes,no,no,0.412698413,183,1199200,13.99716523,365600,12.80929512,0.342746863,1.291768091,1.713734317,0.342746863,0.57242898,166720
3_F8,Co2/Uv/Li/Ph/P,5,43,no,yes,no,yes,yes,yes,no,yes,0.523809524,184,1084566.667,13.89669108,148400,11.90766661,0.573911148,1.100663361,2.869555739,0.573911148,0.856808617,187233.3334
3_F8,Co2/Uv/Li/Ph/P,5,43,no,yes,no,yes,yes,yes,no,yes,0.523809524,184,1166166.667,13.96923257,188300,12.14579171,0.526133817,1.075327147,2.630669086,0.526133817,0.878707515,195573.3334
3_F10,Co2/Uv/Li/Ph/P,5,43,no,yes,no,yes,yes,yes,no,yes,0.523809524,185,1053500,13.86762851,99433.33333,11.50724268,0.681063386,0.988823738,3.405316932,0.681063386,1.016779306,190813.3333
3_F10,Co2/Uv/Li/Ph/P,5,43,no,yes,no,yes,yes,yes,no,yes,0.523809524,185,1127366.667,13.93539509,279500,12.54075757,0.402407326,1.216954504,2.012036634,0.402407327,0.672069216,169573.3334
3_F12,Co2/Uv/Li/Ph/P,5,43,no,yes,no,yes,yes,yes,no,yes,0.523809524,186,1196400,13.99482761,149366.6667,11.91415941,0.600353937,1.071940186,3.001769694,0.600353939,0.896285828,209406.6667
3_F12,Co2/Uv/Li/Ph/P,5,43,no,yes,no,yes,yes,yes,no,yes,0.523809524,186,951200,13.76547962,238000,12.38002595,0.399757428,1.220183586,1.998787139,0.399757428,0.667643562,142640
4_D1,Co2/Uv/Nd/P/Li,5,47,no,yes,no,yes,yes,no,yes,yes,0.484126984,187,866.6666667,6.764654435,171766.6667,12.05389225,0,1.953893798,0,0,0,-34180.00001
4_D1,Co2/Uv/Nd/P/Li,5,47,no,yes,no,yes,yes,no,yes,yes,0.484126984,187,1000,6.907755279,223644.4444,12.31781277,0,1.819858509,0,0,0,-44528.88888
4_D2,Co2/Uv/Nd/P/Li,5,47,no,yes,no,yes,yes,no,yes,yes,0.484126984,188,512933.3333,13.14790116,166233.3333,12.0211477,0.325112325,1.41158315,1.625561629,0.325112326,0.485369632,69340
4_D2,Co2/Uv/Nd/P/Li,5,47,no,yes,no,yes,yes,no,yes,yes,0.484126984,188,758300,13.53883436,120044.4444,11.69561732,0.531840017,1.069208589,2.659200083,0.531840017,0.888237562,127651.1111
4_D3,Co2/Uv/Nd/P/Li,5,47,no,yes,no,yes,yes,no,yes,yes,0.484126984,189,524100,13.16943778,134466.6667,11.80907162,0.392518705,1.319569433,1.962593513,0.392518703,0.586002569,77926.66666
4_D3,Co2/Uv/Nd/P/Li,5,47,no,yes,no,yes,yes,no,yes,yes,0.484126984,189,543133.3333,13.20511012,106422.2222,11.57516969,0.470301395,1.137072937,2.351506975,0.470301395,0.785460574,87342.22222
3_C4,Co2/Temp/Ph/Li/Uv,5,36,yes,yes,no,yes,yes,yes,no,no,0.46031746,190,2215666.667,14.61106389,237166.6667,12.37651841,0.644753538,1.025387575,3.223767683,0.644753537,0.962571276,395700.0001
3_C4,Co2/Temp/Ph/Li/Uv,5,36,yes,yes,no,yes,yes,yes,no,no,0.46031746,190,3017500,14.91993923,252700,12.43995829,0.71557124,0.88975202,3.577856204,0.715571241,1.19509107,552960
3_D2,Co2/Temp/Ph/Li/Uv,5,36,yes,yes,no,yes,yes,yes,no,no,0.46031746,191,2495733.333,14.73009317,253066.6667,12.44140824,0.660374879,1.009494108,3.301874399,0.66037488,0.985892833,448533.3333
3_D2,Co2/Temp/Ph/Li/Uv,5,36,yes,yes,no,yes,yes,yes,no,no,0.46031746,191,2936866.667,14.89285381,201600,12.21404082,0.772942045,0.840142894,3.864710216,0.772942043,1.290907293,547053.3334
3_D6,Co2/Temp/Ph/Li/Uv,5,36,yes,yes,no,yes,yes,yes,no,no,0.46031746,192,1356933.333,14.12073781,125633.3333,11.74112289,0.686611729,0.983352598,3.433058644,0.686611729,1.025062587,246259.9999
3_D6,Co2/Temp/Ph/Li/Uv,5,36,yes,yes,no,yes,yes,yes,no,no,0.46031746,192,2082533.333,14.54909566,643700,13.37498806,0.338775843,1.296907926,1.693879212,0.338775842,0.565796892,287766.6666
2_E8,Herb/Uv/Nd/Ph/P,5,54,no,no,yes,yes,no,yes,yes,yes,0.515873016,193,921800,13.73408356,170300,12.04531687,0.487275067,1.200273125,2.436375329,0.487275066,0.727467095,150300
2_E8,Herb/Uv/Nd/Ph/P,5,54,no,no,yes,yes,no,yes,yes,yes,0.515873016,193,579733.3333,13.27032351,266700,12.49387971,0.224034323,1.454590522,1.12017162,0.224034324,0.37416459,62606.66666
2_F10,Herb/Uv/Nd/Ph/P,5,54,no,no,yes,yes,no,yes,yes,yes,0.515873016,194,1135566.667,13.94264235,217766.6667,12.29117943,0.476511472,1.213262156,2.382557365,0.476511473,0.711397815,183560.0001
2_F10,Herb/Uv/Nd/Ph/P,5,54,no,no,yes,yes,no,yes,yes,yes,0.515873016,194,1086600,13.89856411,289700,12.57660118,0.381437872,1.242742813,1.907189363,0.381437873,0.637047675,159380
2_F12,Herb/Uv/Nd/Ph/P,5,54,no,no,yes,yes,no,yes,yes,yes,0.515873016,195,1128000,13.93595671,311500,12.64915462,0.3712926,1.347878131,1.856462994,0.371292599,0.554313502,163300
2_F12,Herb/Uv/Nd/Ph/P,5,54,no,no,yes,yes,no,yes,yes,yes,0.515873016,195,1064900,13.87839146,504700,13.13171947,0.215443994,1.467139757,1.077219977,0.215443995,0.359817696,112040
1_E7,P/Li/Herb/Nd/Ph,5,63,no,no,yes,no,yes,yes,yes,yes,0.511904762,196,795566.6667,13.58680993,390233.3333,12.87450013,0.205529163,1.590892276,1.027645816,0.205529163,0.306840456,81066.66668
1_E7,P/Li/Herb/Nd/Ph,5,63,no,no,yes,no,yes,yes,yes,yes,0.511904762,196,1053166.667,13.86731206,541000,13.20117456,0.192206653,1.501631378,0.961033268,0.192206654,0.321008506,102433.3334
1_E8,P/Li/Herb/Nd/Ph,5,63,no,no,yes,no,yes,yes,yes,yes,0.511904762,197,1142200,13.94846679,423000,12.95512746,0.286617144,1.466981747,1.433085725,0.286617145,0.427899058,143840
1_E8,P/Li/Herb/Nd/Ph,5,63,no,no,yes,no,yes,yes,yes,yes,0.511904762,197,1167866.667,13.97068928,467177.7778,13.05446514,0.264366404,1.397091188,1.321832023,0.264366405,0.441524074,140137.7778
1_E9,P/Li/Herb/Nd/Ph,5,63,no,no,yes,no,yes,yes,yes,yes,0.511904762,198,1032566.667,13.84755817,416966.6667,12.94076156,0.261646194,1.504074873,1.308230972,0.261646194,0.390619201,123120.0001
1_E9,P/Li/Herb/Nd/Ph,5,63,no,no,yes,no,yes,yes,yes,yes,0.511904762,198,1184833.333,13.98511268,529666.6667,13.18000316,0.232305502,1.442608962,1.161527512,0.232305502,0.387978465,131033.3333
1_G7,Ph/P/Uv/Herb/Li,5,69,no,no,yes,yes,yes,yes,no,yes,0.555555556,199,877066.6667,13.68433829,323033.3333,12.6855108,0.288200693,1.464660548,1.441003467,0.288200693,0.430263184,110806.6667
1_G7,Ph/P/Uv/Herb/Li,5,69,no,no,yes,yes,yes,yes,no,yes,0.555555556,199,1000633.333,13.81614369,488511.1111,13.0991175,0.206890027,1.479743451,1.034450129,0.206890026,0.345531525,102424.4444
1_G8,Ph/P/Uv/Herb/Li,5,69,no,no,yes,yes,yes,yes,no,yes,0.555555556,200,867566.6667,13.67344764,224933.3333,12.32355934,0.38949543,1.323564891,1.947477156,0.389495431,0.581489039,128526.6667
1_G8,Ph/P/Uv/Herb/Li,5,69,no,no,yes,yes,yes,yes,no,yes,0.555555556,200,1004666.667,13.82016637,404000,12.90917016,0.262857944,1.399200234,1.314289714,0.262857943,0.439004759,120133.3334
